****************************************************************************************************************************
Sayın Araştırmacı;

Bu Türkçe Duygu Sözlüğü, doktora tezi çalışması kapsamında geliştirilmiş olup,
kullanılması ve dağıtılması tamamen serbesttir. Amacımız dilimizde yapılacak
çalışmalara kaynak oluşturabilmektedir. 

Akademik amaçlı kullanımınızda, aşağıdaki yayınlara çalışmalarınızda referans vermenizi rica ederiz.

İyi çalışmalar....


REFERANS VERİLECEK YAYINLAR:
---------------------------
1) F. Sağlam, B. Genç, H. Sever, "Extending a Sentiment Lexicon with Synonym-Antonym Datasets: SWNetTR++", 
   Turkish Journal of Electrical Engineering and Computer Sciences, 27 (2019) 1806-1820. 
   
2) F. Sağlam, B. Genç, H. Sever, "Developing Turkish Sentiment Lexicon for Sentiment Analysis Using Online News Media", 
   IEEE/ACS 13th International Conference of Computer Systems and Applications (AICCSA), 
   Nov 29 – Dec 02 2016, Agadir, Morocco, 2016.   


SÖZLÜĞÜN TÜM GELİŞTİRİLME YÖNTEM VE SÜREÇLERİ HAKKINDA BÜTÜN BİLGİLER İÇİN:
--------------------------------------------------------------------------
   YÖK Tez Merkezi, 10253867 referans numaralı, 
   "Otomatik Duygu Sözlüğü Geliştirilmesi ve Haberlerin Duygu Analizi" konulu doktora tezi.


TÜRKÇE KARAKTERLERDEN DOLAYI ENCODING PROBLEMI YAŞAYANLAR İÇİN PYTHON KOD SATIRI:
--------------------------------------------------------------------------------
   import pandas as pd
   SWNetTR = pd.read_csv(r"...\YOUR_PATH\SWNetTR++.csv", sep=';', decimal=",", encoding="utf-8-sig")


Fatih SAĞLAM
fsaglam2002@yahoo.com

****************************************************************************************************************************



WORD;TONE;POLARITY
mikroplu;-0,293520481;-1
mikropsuz;0,661517439;1
mikrositozun;-0,5;-1
mikroskobik;0,203187439;1
mikroskop;0,113425936;1
mikroskopik;0,156517439;1
miksedema;-0,625;-1
mikser;-0,486959787;-1
miksödem;-0,625;-1
miktar;-0,079913961;-1
miktarı;-0,06;-1
mikyas;0,065467407;1
mil;-0,066297456;-1
miladi;-0,45883;-1
milahat;0,474017439;1
milat;0,191767439;1
mildiyösü;0,161517439;1
milenyum;0,206967439;1
milföy;0,349087439;1
mili biti;0,661517439;1
miliampermetre;-0,125;-1
miligram;-0,21467;-1
mililitre;-0,48689;-1
milim;-0,1688045;-1
milimetre;-0,2417855;-1
milimetrik;-0,00058;-1
milis;-0,123476624;-1
milis gücü;0,161517439;1
militan;0,079096357;1
militanlık;-0,25;-1
militarist;-0,1298;-1
militarizm;-0,13593;-1
miliyer ateş;0,411517439;1
milkline;0,286517439;1
millay;0,411517439;1
millet;0,061534043;1
milletin;-0,025413738;-1
milletlerarasıcılık;-0,15009;-1
milletvekil;0,076617439;1
milletvekili;0,110567767;1
milli;0,136527439;1
millî;0,136527439;1
milli egemenlik;0,136527439;1
millîlik;-0,549161873;-1
milliyet;-0,524696783;-1
milliyetçi;0,286517439;1
milliyetçilik;0,103550234;1
milliyetperver;0,409534939;1
milliyetsever;0,286517439;1
milo mısır;-0,125;-1
milyar;0,081967439;1
milyarder;-0,005598707;-1
milyon;-0,04167;-1
milyoner;-0,000211515;-1
milyonlarca;-0,125;-1
mim;0,214177439;1
mimar;0,170227439;1
mimarbaşı;0,204937439;1
mimari;0,255868847;1
mimarî;0,261061047;1
mimaride uyum;0,161517439;1
mimarlık;0,260880193;1
mimesis;0,241067439;1
mimetik;0,619847439;1
mimik;0,164395864;1
mimoza;-0,05898;-1
minare;0,161517439;1
minaresiz;-0,2617;-1
minber;0,280917439;1
minder;-0,03977;-1
minder çürütmek;-0,25;-1
mine;-0,2714;-1
mineral;0,140687439;1
mineralli yağlar;-0,199;-1
ming ağaç;0,119847439;1
mini;0,126783506;1
mini kementleme;0,536517439;1
minibüs;-0,58229;-1
minicik;-0,055663232;-1
miniciklik;-0,045406415;-1
minik;0,065329333;1
miniklik;-0,045406415;-1
minimal;0,517407439;1
minimini;0,300307439;1
minimizasyonu;-0,375;-1
minimize;-0,125;-1
minimum;-0,060590553;-1
mink;-0,06818;-1
minkale;0,629737439;1
minnacık;0,300307439;1
minnet;-0,284793806;-1
minnetle;0,203187439;1
minnettar;0,278944312;1
minnettarlık;-0,151391667;-1
minor;0,051367439;1
minos;0,161517439;1
minör;0,051367439;1
minör cerrahi;-0,625;-1
mintan;0,050241932;1
minüsküs;-0,19906;-1
minval;-0,005008205;-1
minya;0,161517439;1
minyatür;0,536517439;1
minyon;0,157928068;1
minyonluk;-0,047931584;-1
miotik;-0,375;-1
mir;-0,027218383;-1
mira;0,057087439;1
miraç;0,156547439;1
miralay;0,413466939;1
miras;-0,01806139;-1
mirasa konma;-0,17073;-1
mirasçı;-0,186644545;-1
mirasçılar;-0,16153;-1
mirastan mahrum;-0,625;-1
mirasyedi;0,07979816;1
miri;0,226827439;1
mirid hata;0,161517439;1
mirliva;0,161517439;1
mirza;-0,49962;-1
mis;-0,1157745;-1
misafir;0,185263473;1
misafir etmek;0,224297309;1
misafirhane;-0,09928782;-1
misafirperver;0,223243065;1
misak;0,0929334;1
misal;-0,048038409;-1
misali;0,174001525;1
miscreation;-0,375;-1
misil;-0,020218339;-1
misilleme;-0,012810721;-1
misillemesi;-0,25;-1
misina;0,043047439;1
misis;0,228207439;1
misk;-0,2429355;-1
misk kokulu;-0,25;-1
misket;-0,343951475;-1
miskin;-0,015443716;-1
miskin hastalığı;-0,625132038;-1
miskinleşmek;0,073405132;1
miskinleşmiş;-0,875;-1
miskinlik;-0,062235541;-1
misli;0,037400846;1
misli menendi yok;0,536517439;1
misofobi;-0,5;-1
mister;0,108578062;1
mistik;0,063037439;1
mistik mücevher;0,161517439;1
mistisizm;-0,08333;-1
misvak;0,513687439;1
misyon;0,069433554;1
misyoner;0,045563943;1
mit;-0,11402188;-1
mitekondri;0,286517439;1
miting;0,13052673;1
mitleri;0,462487439;1
mitokondri;0,286517439;1
mitoloji;0,462487439;1
mitolojik;-0,25;-1
mitoz;0,105797439;1
mitral darlığı;-0,25;-1
mitzva;0,203187439;1
miyad;0,187757439;1
miyalji;-0,125;-1
miyan;0,210127439;1
miyar;-0,094375628;-1
miyasma;-0,20833;-1
miyasteniya;-0,375;-1
miyat;0,187757439;1
miyavla;-0,07552;-1
miyavlamak;-0,10491346;-1
miyelinli;-0,25;-1
miyelit;-0,375;-1
miyeloid lösemi;0,286517439;1
miyodini;-0,125;-1
miyoid;-0,125;-1
miyokardit;-0,25;-1
miyokardiyopati;-0,125;-1
miyom;-0,87432;-1
miyop;-0,37803;-1
miyopati;-0,625;-1
miyopi;-0,125;-1
miyopluk;-0,08333;-1
miyosen;0,161517439;1
miyosen dönemi;0,161517439;1
miyozis;-0,08333;-1
miyozit;-0,375;-1
miza;-0,01778;-1
mizaç;-0,018438932;-1
mizah;0,218521827;1
mizah duygusu;0,161517439;1
mizahi;0,213489892;1
mizampaj;0,544197439;1
mizan;-0,2708715;-1
mizana direği;-0,04167;-1
mizanpaj;0,544197439;1
mizansen;-0,12155;-1
mizz;-0,04167;-1
mizzle;-0,25;-1
mlitt;-0,125;-1
mm;-0,10921;-1
mobil;0,068447439;1
mobilet;-0,09987;-1
mobilize;-0,15697147;-1
mobilya;-0,177031276;-1
mobilyacılıkta;-0,498952546;-1
mobilyada;-0,125;-1
mocha kahve;0,161517439;1
moda;0,323156719;1
moda diyet;0,286517439;1
moda olan;0,661517439;1
modal mantık;0,119847439;1
modası geçmiş;-0,5;-1
modaya;0,161517439;1
modaya uygun;0,536517439;1
modaya uygunluk;0,661517439;1
mode;-0,125;-1
model;0,101023988;1
modeli;0,368167439;1
modelist;-0,12153;-1
modellenen;-0,125;-1
modem;0,441107439;1
moderasyon;0,161517439;1
moderato;0,465687439;1
moderatör;-0,03;-1
modern;0,061031266;1
modern bale;-0,25;-1
modern çağ;-0,125;-1
modern dans;-0,5;-1
modern dünya;0,411517439;1
modern zamanlar;0,411517439;1
modernizasyon;0,244847439;1
modernize;0,411517439;1
modernizm;0,182135355;1
modernleşme;0,244847439;1
modernleşmek;0,244847439;1
modernlik;0,171755711;1
modifikasyon;0,045174772;1
modifikasyonu;-0,03;-1
modifiye;-0,25;-1
modlu;0,161517439;1
modül;0,276997439;1
modülasyon;0,384458865;1
modüle;0,453187439;1
modüler;-0,499744944;-1
modüllü;-0,499897531;-1
modülü;0,096517439;1
moğol;-0,375;-1
moher;0,119847439;1
moka;-0,090806025;-1
mokamp;0,050657006;1
mokasen;-0,046818226;-1
mola;0,042633127;1
mola vermek;-0,147989456;-1
molas;-0,072551535;-1
molası;0,175057439;1
molası mühür;-0,25;-1
moldova;0,104945753;1
molekül;-0,037497025;-1
moleküler;-0,12167;-1
moleküler biyolog;-0,03204;-1
molibdenk;0,161517439;1
molla;-0,0583469;-1
moloz;-0,11206624;-1
moment;-0,172501087;-1
momentum;0,107252877;1
momus;0,536517439;1
monarc;-0,625;-1
monarşi;-0,242808123;-1
monarşik;0,369847439;1
monarşist;0,159407439;1
monden;0,081417439;1
mongol;-0,04545;-1
mongolluk;-0,375;-1
moniliales;-0,5;-1
moniliazis;-0,375;-1
moniliyoz;-0,375;-1
monish;0,161517439;1
monitör;0,262341565;1
monitörler;-0,25;-1
monofizit;0,161517439;1
monografi;0,579027439;1
monoklin;0,161517439;1
monokramatik;0,161517439;1
monokrasi;-0,5;-1
monokrom vizyon;0,161517439;1
monolitik;-0,08333;-1
monolog;0,229693164;1
monologların;-0,41667;-1
mononükleoz;-0,75;-1
monophthalmos;0,286517439;1
monophycitism;0,161517439;1
monopol;0,168097439;1
monopolizes;0,078187439;1
monosakarittir;-0,375;-1
monoteist;0,080512439;1
monoton;-0,02639992;-1
monotonluk;-0,042973865;-1
monozomi;-0,375;-1
monsenyör;0,115927439;1
mont;0,185388216;1
montaj;0,152466527;1
montaj garmo;0,161517439;1
montaj komünizm;0,161517439;1
monte;-0,24997545;-1
montespan;0,286517439;1
montgomer;0,201664816;1
moon;-0,125;-1
moor kuş;0,411517439;1
mor;0,094347689;1
mor bakteriler;0,161517439;1
mor çizgili;0,286517439;1
mor geçit;-0,125;-1
mor gözlü;0,161517439;1
mor kuvars;-0,125;-1
mor ötesi;0,084541049;1
mor taş;-0,125;-1
moral;0,141396623;1
moral bozucu;-0,625;-1
moral vermek;0,072630276;1
morali bozuk;-0,875;-1
morali bozukluk;-0,5;-1
moralini bozmak;0,060176057;1
moralist;0,605957439;1
moralizm;-0,125;-1
moralsiz;-0,355151641;-1
morar;-0,53013;-1
morarma;-0,375;-1
morarmış;-0,25;-1
morartı;-0,012454007;-1
moratoryum;0,286517439;1
morbidite;-0,14773;-1
morbili;0,411517439;1
morfin;-0,044660405;-1
morfoloji;0,238947439;1
morfolojik;0,293863491;1
morg;-0,65148;-1
morgan le fay;-0,25;-1
morganit;0,161517439;1
morina;-0,08333;-1
morina yağı;-0,625;-1
mormenekşe;0,081687439;1
moron;-0,125;-1
moronluk;-0,5;-1
morötesi;0,048916285;1
mors;0,289297439;1
morsa;0,185788214;1
morto;0,184147439;1
moruk;-0,010518076;-1
mosmor;-0,025;-1
mostra;0,066712214;1
mostralık;0,067815449;1
motel;-0,047619037;-1
motif;0,041800767;1
motilin;-0,125;-1
motilite;-0,04167;-1
motivasyon;0,096443949;1
motive;0,161517439;1
motive edici;0,161517439;1
motopomp;-0,41512;-1
motor;0,038631299;1
motor afazi;-0,125;-1
motor ataksi;-0,625;-1
motorbot;0,115296804;1
motorin;-0,457447653;-1
motorize;-0,66945;-1
motormouth;-1;-1
motortruck;0,286517439;1
motosiklet;-0,38626;-1
motrin;-0,25;-1
motto;-0,05825;-1
mozaik;0,155137439;1
mozaik döşemek;0,203187439;1
mozaik kültürü;0,286517439;1
mozole;-0,141417119;-1
mönü;-0,02636;-1
mösyö;0,147011476;1
mu;-0,06108;-1
muaddel;0,161517439;1
muadele;-0,02423;-1
muadil;-0,07242;-1
muaf;-0,091349439;-1
muaf olmayan;-0,20833;-1
muafiyet;-0,017100403;-1
muahede;0,205985843;1
muaheze;-0,125;-1
muakkip;0,081937439;1
mualif;-0,071612517;-1
muallak;-0,090060882;-1
muallakta;-0,02273;-1
muallim;-0,001047063;-1
muallime;0,170590532;1
mualllâ;-0,07875;-1
muamelat;0,450567439;1
muamele;-0,022276183;-1
muameleye konmak;0,064433572;1
muamma;-0,086144099;-1
muammalı;-0,071595083;-1
muammer;0,117327439;1
muannit;0,207635228;1
muare;0,077447439;1
muarefe;0,536517439;1
muarız;-0,196222334;-1
muasır;0,167050357;1
muasırlaşma;0,244847439;1
muasırlaşmak;0,244847439;1
muasırlık;0,206646256;1
muaşaka;-0,25;-1
muaşeret;0,157277439;1
muattal;-0,496496475;-1
muattar;0,300917439;1
muavenet;-0,112002787;-1
muavin;-0,239749116;-1
muayenahane;0,04481204;1
muayene;-0,057279432;-1
muayene etmek;0,10152203;1
muayenehane;0,061825154;1
muayyen;0,111994374;1
muayyer;0,093567439;1
muazzam;0,105136426;1
muazzez;0,275983439;1
mubah;-0,3036;-1
mubassır;-0,45321;-1
mubayin;-0,071612517;-1
mucip;0,121367439;1
mucit;-0,00885798;-1
mucize;0,143643939;1
mucizeci;-0,125;-1
mucizevi;0,172063139;1
muck;-0,625;-1
mucur;0,061557439;1
muço;-0,006916116;-1
mudi;-0,28017;-1
mudil;-0,07556292;-1
mufassal;-0,05639;-1
muflon;-0,125;-1
mug oyun;-0,625;-1
mugaddi;0,357203123;1
mugalata;-0,24224;-1
mugayir;-0,060785066;-1
muğber;-0,136716292;-1
muğlak;-0,03718578;-1
muhabbet;0,125437463;1
muhabbet etmek;-0,019235388;-1
muhabbet tellalı;0,065995961;1
muhabbet tellâlı;0,066016964;1
muhabbetkuşu;0,078187439;1
muhabbetli;-0,057666248;-1
muhaberat;0,047467439;1
muhabere;0,130867282;1
muhabere etmek;-0,04167;-1
muhabir;-0,053599591;-1
muhaceret;-0,71201;-1
muhacır;-0,282555864;-1
muhacim;0,244639652;1
muhacir;-0,06476;-1
muhaddep;-0,375;-1
muhafaza;0,578187439;1
muhafaza etmek;-0,00133404;-1
muhafazakar;0,039792697;1
muhafazakâr;0,077627439;1
muhafazakarlık;-0,139322324;-1
muhafız;-0,028039337;-1
muhakeme;0,137475716;1
muhakeme etmek;0,080891544;1
muhakemesiz;-0,261998593;-1
muhakkak;0,100308965;1
muhakkik;-0,130585898;-1
muhal;-0,208681126;-1
muhalefet;-0,130619935;-1
muhalefet etmek;0,049731226;1
muhalefetsiz;-0,75;-1
muhalif;-0,127151632;-1
muhalif olan;-0,125;-1
muhaliflik;0,703187439;1
muhallebi;0,192927439;1
muhallebi gibi;-0,125;-1
muhallebici;-0,246600275;-1
muhammen;0,169193272;1
muhammes;0,057117439;1
muhammin;-0,25;-1
muhannet;-0,124632663;-1
muharebe;-0,182993159;-1
muharebe etmek;0,130657148;1
muharebe tavan;-0,125;-1
muharebe yapmak;0,130657148;1
muharip;-0,191821722;-1
muharrem;-0,13483;-1
muharrik;-0,028034729;-1
muharrir;-0,282910995;-1
muhasara;-0,215419221;-1
muhasara etmek;-0,015166923;-1
muhasaraya almak;0,07828746;1
muhasebat;-0,20798;-1
muhasebe;0,039112734;1
muhasebeci;0,072829295;1
muhasım;-0,110408784;-1
muhasip;0,246446565;1
muhassala;0,037537439;1
muhat;-0,057127049;-1
muhatap;-0,09676;-1
muhatara;0,288727439;1
muhavvil;-0,127676161;-1
muhavvile;-0,249963974;-1
muhayyel;0,346307439;1
muhayyer;0,093567439;1
muhayyile;0,101001145;1
muhbir;-0,042113792;-1
muhil;0,536517439;1
muhip;0,163511949;1
muhit;0,067631722;1
muhkem;0,403284716;1
muhlis;0,228455951;1
muhrik;-0,18523;-1
muhrip;-0,016911127;-1
muhtaç;-0,211653101;-1
muhtaçlık;-0,081986541;-1
muhtar;-0,041371227;-1
muhtariyet;-0,085853079;-1
muhtarlık;-0,013578903;-1
muhtazam;0,252162821;1
muhtelif;-0,096460434;-1
muhtelit;0,083111684;1
muhtemel;0,045348777;1
muhtemelen;-0,043004352;-1
muhterem;0,377319275;1
muhteris;-0,152798869;-1
muhteşem;0,248379724;1
muhteva;0,074758994;1
muhtevi;0,141472502;1
muhteviyat;0,215407439;1
muhtıra;-0,043826928;-1
muit;0,487467439;1
mukaar;0,285937439;1
mukabele;0,046027562;1
mukabil;0,098677439;1
mukaddem;0,061210198;1
mukaddema;-0,054640647;-1
mukaddeme;-0,0173;-1
mukadder;0,044568275;1
mukadderat;-0,094865768;-1
mukaddes;0,237873557;1
mukaddesat;-0,43108;-1
mukaddime;-0,0173;-1
mukallit;0,126515548;1
mukavale;0,10505277;1
mukavele;0,129486601;1
mukavele yapmak;0,141902137;1
mukaveleli;-0,25;-1
mukavelename;0,092848884;1
mukavemet;-0,119486249;-1
mukavemet etme;0,110942773;1
mukavemet etmek;-0,09626016;-1
mukavemetçi;-0,107515447;-1
mukavemeti kırılmak;-0,29964;-1
mukavemetli;0,13524955;1
mukavemetsiz;-0,364713204;-1
mukavim;-0,097963851;-1
mukavva;0,232407439;1
mukavves;0,161517439;1
mukavvi;0,448441012;1
mukayese;0,171037914;1
mukayese etmek;0,171965211;1
mukayeseli;-0,08333;-1
mukayet olmak;-0,065994184;-1
mukayyet;-0,039114219;-1
mukayyit;-0,21529;-1
mukdim;0,2091867;1
mukim;-0,012119653;-1
mukni;-0,077099933;-1
mukoza;-0,375;-1
mukozal;-0,375;-1
mukozis;-0,375;-1
muktedir;0,10645352;1
muktesit;-0,1009;-1
muktezi;0,121367439;1
mukus;-0,64744;-1
mukus kolit;-0,5;-1
multipar;0,161517439;1
multiple nörit;-0,75;-1
mum;-0,006944978;-1
mumbar;-0,37286246;-1
mumcu;-0,04545;-1
mumhane;-0,4314;-1
mumla;0,477277439;1
mumlu;-0,25;-1
mumluk;0,349387439;1
mumsu;0,171517439;1
mumya;0,08232568;1
mumyala;-0,125;-1
mumyalama;-0,10227;-1
mumyalamak;0,081967439;1
munakaşa;-0,102170711;-1
mundar;0,070527439;1
munfail;-0,074533498;-1
munis;-0,083165899;-1
munkabız;-0,16667;-1
munkalip;-0,06818;-1
munsab;-0,30672;-1
muntabı;-0,109435699;-1
muntafi;-0,237045081;-1
muntazam;-0,003424001;-1
muntazaman;0,063032883;1
munzam;-0,090672732;-1
mûr;0,088887439;1
murabaha;0,384455509;1
murabahacılık;0,224945213;1
murabba;0,057117439;1
murabıt;-0,41891;-1
murabut;-0,41891;-1
murahhas;0,072445663;1
murailik;-0,203481145;-1
murakabe;-0,45259;-1
murakıp;-0,059749106;-1
murakka;-0,498952546;-1
murat;0,074991917;1
murayı;0,182347439;1
murç;-0,55565;-1
murdar;-0,303155607;-1
murdarilik;-0,34983;-1
murdarlık;0,286517439;1
muridae;-0,125;-1
muris;-0,239004227;-1
murphy kanunu;-0,5;-1
murt;-0,51933;-1
musaddak;0,286517439;1
musahhih;0,091305985;1
musakka;0,271077439;1
musalla;-0,3732331;-1
musallat;-0,125;-1
musallat olmak;-0,101456444;-1
musalli;-0,21969;-1
musannif;-0,023587299;-1
musavver;0,411517439;1
muscicapa;-0,125;-1
muscidae;-0,125;-1
musevi;-0,16667;-1
musevî;-0,16667;-1
musevîlik;0,078187439;1
mushaf;0,163197439;1
musibet;-0,352410377;-1
musiki;0,229567615;1
musir;-0,030233691;-1
musitasyon;-0,625;-1
muska;0,051792032;1
muska volitans;-0,5;-1
muskat porsuk;0,161517439;1
musluğun;0,066517439;1
musluk;0,069587439;1
muson;-0,035239028;-1
mustagh aralığı;0,161517439;1
mustakbel;-0,079318764;-1
mustarip;-0,316058739;-1
mustatil;0,133737439;1
muş;-0,20602;-1
muşahhas;0,149122098;1
muşamba;0,112547439;1
muşer;-0,0899992;-1
muşmula;0,085034251;1
muşta;-0,66541;-1
muştu;0,08446377;1
muştucu;-0,046541977;-1
muştulamak;-0,04943301;-1
muştulu;-0,5;-1
mut;0,388255131;1
mutaassıp;0,23164391;1
mutabakat;-0,071762067;-1
mutabakatsızılık;-0,187781048;-1
mutabakatsızlık;-0,19240165;-1
mutabık;0,108225968;1
mutabık kalmak;-0,033600513;-1
mutaf;-0,02381;-1
mutahhir;0,132954195;1
mutajen;-0,25;-1
mutajenez;-0,375;-1
mutajenik;0,536517439;1
mutalla;0,354017439;1
mutant gen;-0,25;-1
mutantan;0,036948181;1
mutarıza;-0,112603406;-1
mutariza;0,285664223;1
mutasarrıf;-0,2366;-1
mutasarrıflık;-0,221188101;-1
mutasavver;-0,5;-1
mutasavvıf;0,337040902;1
mutasyon;-0,761071426;-1
mutat;0,107742174;1
mutavassıt;0,090473462;1
mutavvel;0,51838864;1
mutazallil;-0,24564;-1
mutazallim;-0,614932033;-1
muteber;0,248193753;1
mutedil;0,106837013;1
mutedillik;0,619847439;1
mutekit;0,149284082;1
mutemet;0,144303227;1
mutemet görev;0,161517439;1
mutena;0,286834993;1
muteriz;-0,242621129;-1
mûteriza;0,283303365;1
mutezile;-0,13387;-1
mutfak;-0,344596293;-1
mutfak dolap;-0,125;-1
muti;0,094346782;1
mûtî;0,439297439;1
mutinus caninus;-0,25;-1
mutisia;-0,125;-1
mutlak;0,122654318;1
mutlak alkol;-0,25;-1
mutlaka;0,108728142;1
mutlakçılık;-0,24;-1
mutlakıyet;-0,24;-1
mutlakıyetin;0,411517439;1
mutlakiyet;-0,24;-1
mutlan;-0,04455;-1
mutlanmak;0,185396721;1
mutlu;0,20042838;1
mutlu etmek;0,271789694;1
mutlu olma;0,628510072;1
mutlu olmak;-0,060556607;-1
mutlu şans;0,286517439;1
mutlulanmak;0,251579498;1
mutluluk;0,381134125;1
mutmain;0,135507294;1
mutsuz;-0,420586273;-1
mutsuzluk;-0,286736909;-1
muttakiler;0,502427439;1
muttali;0,357897439;1
muttarit;-0,1246242;-1
muttasıf;0,058265009;1
muttasıl;0,700547439;1
muvacehesinde;-0,04692;-1
muvafakat;-0,25032;-1
muvafakat etmek;0,169958806;1
muvaffak;0,158501081;1
muvaffak olmak;-0,073383379;-1
muvaffakiyet;0,240726775;1
muvaffakiyetsizlik;0,166197982;1
muvafık;-0,08149;-1
muvahhit;-0,48275;-1
muvakkat;-0,010392046;-1
muvakkî;-0,168853883;-1
muvasala;0,389035162;1
muvaşşah;-0,52102;-1
muvazaa;-0,13508;-1
muvazaalı;-0,171880905;-1
muvazene;0,070814523;1
muvazeneli;-0,028358696;-1
muvazenesiz;-0,250176444;-1
muvazenesizlik;-0,019907779;-1
muvazi;0,192767439;1
muvazzaf;0,045647439;1
muz;0,150167439;1
muz cilt;-0,25;-1
muz kabuğu;-0,25;-1
muz tutku meyve;0,161517439;1
muzad;-0,375;-1
muzaffer;0,128617565;1
muzaffer olmak;-0,125509227;-1
muzafferane;0,286517439;1
muzafferce;0,286517439;1
muzafferiyet;0,178737427;1
muzat;-0,242621129;-1
muzır;-0,365460348;-1
muzırlaşmak;0,059577575;1
muzırlık;-0,25;-1
muzip;0,056127439;1
muziplik;0,086766885;1
muztar;-0,11077;-1
mü;-0,043;-1
mübadat;-0,07957;-1
mübadele;-0,044607253;-1
mübadil;0,257507439;1
mübah;0,183622738;1
mübalağa;0,125868873;1
mübâlâğa;0,161517439;1
mübalağa etme;0,231232539;1
mübalağa etmek;0,326840544;1
mübalağacı;-0,112159185;-1
mübalâğacı;-0,146353801;-1
mübalağalı;-0,328977133;-1
mübalâğalı;-0,343125886;-1
mübâlâğalı;0,098730919;1
mübalağasız;0,786517439;1
mübalâğasız;0,786517439;1
mübalalatsız;-0,134649803;-1
mübarek;0,297209738;1
mübaşeret;-0,200815278;-1
mübaşir;-0,024841935;-1
mübeccel;-0,49933564;-1
mübeddel;0,161517439;1
mübeşşir;-0,36473;-1
mübeyyen;0,156629478;1
mübrem;-0,103973748;-1
mübriz;0,119847439;1
mücadele;-0,048866435;-1
mücâdele;-0,17024;-1
mücadele etmek;0,110646727;1
mücadeleci;-0,29846769;-1
mücâdelecilik;-0,25;-1
mücadelelerin;-0,5;-1
mücahit;-0,041727867;-1
mücahit halku;-0,375;-1
mücavir;0,150412831;1
mücbir;-0,078311709;-1
müceddit;0,074806874;1
mücehhez;0,27398231;1
mücella;-0,139600785;-1
mücellâ;-0,141377309;-1
mücelled;-0,08658315;-1
mücellithane;0,438527439;1
mücerret;0,185464077;1
mücevher;0,140029334;1
mücevherat;-0,04713976;-1
mücevherci;0,177257439;1
mücevherler;-0,23277028;-1
mücevherli;-0,20833;-1
mücrim;-0,620857184;-1
mücver;0,349087439;1
müçtehit;0,405277439;1
müdafaa;-0,053068214;-1
müdafaa etmek;0,100034183;1
müdafi;-0,011903128;-1
müdahale;-0,184973661;-1
müdahale etmek;-0,025993903;-1
müdahaleci;-0,20455;-1
müdahil;-0,30672;-1
müdana;-0,338047529;-1
müdara;-0,13458;-1
müdâvi;-0,125;-1
müdâvî;-0,125;-1
müdavim;-0,147088653;-1
müddei;0,411288405;1
müddeî;0,410916448;1
müddeialeyh;-0,250603327;-1
müddeiumumi;-0,494294329;-1
müddeiumumî;-0,494294329;-1
müddet;0,042440303;1
müddetle;-0,23794;-1
müdebbir;0,195877439;1
müderris;0,140629566;1
müdevven;-0,25;-1
müdevvenat;0,483067439;1
müdire;-0,625;-1
müdire kişi;-0,125;-1
müdrik;0,46917532;1
müdrike;0,090055312;1
müdür;0,086642319;1
müebbed;0,039399639;1
müebbeden;-0,005657187;-1
müebbet;-0,248076596;-1
müeccel;-0,323155119;-1
müeddep;0,112505006;1
müellif;-0,1239;-1
müennes;0,351160099;1
müesses;-0,203447082;-1
müessese;-0,048478698;-1
müessif;-0,13776;-1
müessir;0,135907123;1
müessis;0,163197439;1
müevvel;0,286517439;1
müeyyide;0,141907439;1
müezzin;0,114579152;1
müfekkire;0,082141503;1
müfessir;0,478087439;1
müfettiş;-0,081282388;-1
müfettiş genel;0,161517439;1
müfit;0,212251027;1
müflis;0,176077439;1
müfredat;0,172922842;1
müfret;0,092608794;1
müfrez;-0,0207;-1
müfreze;-0,045410454;-1
müfrit;-0,286994065;-1
müfsit;-0,099801875;-1
müft;0,060557439;1
müfteri;-0,096755185;-1
müfterilik;-0,39741;-1
müftü;0,106433352;1
müftüsü;0,161517439;1
mühendis;0,075987439;1
müheykel;-0,170212517;-1
mühim;0,142305168;1
mühimmat;-0,198511865;-1
mühimsemek;0,154193293;1
mühimsememek;0,166120768;1
mühlet;-0,11370724;-1
mühmel;0,577641208;1
mühresenk;0,232207439;1
mühür;0,037343941;1
mühürle;0,121147439;1
mühürlemek;0,342466216;1
mühürlü;-0,0225;-1
mühürsüz;-0,625;-1
müjde;0,079227606;1
müjdeci;-0,046559256;-1
müjdele;0,154397439;1
müjdelemek;-0,053415831;-1
müjdeleyen;-0,36473;-1
müjdeli;-0,5;-1
mükafat;0,238111634;1
mükâfat;0,398223957;1
mükâfatlandırma;0,194457439;1
mükafatlandırmak;0,335381327;1
mükâfatlandırmak;0,415555294;1
mükellef;0,127813023;1
mükellefiyet;-0,134652909;-1
mükemmel;0,351748367;1
mükemmel oyun;-0,125;-1
mükemmeliyet;0,114661833;1
mükemmeliyetçi;-0,5;-1
mükemmelleşmek;0,213170948;1
mükemmellik;0,372127439;1
mükemmellik ile;0,411517439;1
mükerrem;0,243102846;1
mükerrer;0,303323443;1
mükerreren;-0,20851;-1
mükessir;-0,31215;-1
mükrim;0,134557439;1
mükteseb;0,161467664;1
müktesebat;0,049689571;1
müktesep;0,143202271;1
müktesib;0,190557439;1
mülahaza;-0,028033684;-1
mülahhas;0,286517439;1
